,id,title,transcript
217,p2rAu14SIL8,우유밥,필러델피아 오이치즈 그리고 우유밥 우유밥은 나쁘지 않다고들은 거 같은데 난 그렇게 들었어요 왜냐면 이게 크림 우유가 또 크림 뭐 이렇게 연결이 되어 있잖아 그래가지고 나쁘지 않다고 들었습니다 저지방 우유는 단맛 거의 없어서 은근 사골맛 나 그러겠네 왜냐면 사골이 뭐야 소 뼈잖아 소 몸에 있는 거잖아 우유가 뭐야 소 몸에 있었던 거잖아 젖이잖아 소똥도 먹냐고 자 우유밥 올리도록 하겠습니다
218,_OCBgZuV1zU,마방 떡볶이,마늘 떡볶이 부터 먹겠습니다 아 만일 맛이에요 놀라지 마세요 마늘 떡볶이 는 마늘 많습니다 건강이 좋아지는 듯한 느낌이 들어요 저항력이 올라가는 느낌이고 저항력이 올라간다는 말이 무슨 뜻이 마방 몰라요 더 학력이 올라간다고 말 그대로 나올 거 아냐 평균 들이 막 나한테 올 거 아냐 한데 마늘이 일시적으로 내마 밤을 올려 주는 거죠 착각에서 안되는게 일시적인 거야 영원히 막 아울러 주는거 아냐 꾸준히 먹어 줘야 되요 먹으면 한번 하러 갑니다 꾸준히 먹어줘야 울 바 올려지는 실제로는 칼슘 단백질 이런거를 먹어야죠 답 연금 공격하고 물리 공격력 각각 따로 담당 하는게 있기 때문에
219,IFZJVyzbPrE,색종이 슬리퍼,가봉 뜬 거 가방 뜬 건 아니지 아니 가죽만 살짝 얹어 놓은 거잖아 이게 뭐야 이거 불편해 그리고 이거 난 너무 열 받는게 이게 그 색종이를 쓰다 보면 이런 색종이가 나와요 여기 자르고 저기 자르고 그냥 눈에 보이는 대로 그냥 계획 없이 자르다가 통으로 아깝게 여기 다 못 쓰게 되는 색종이가 있어 기분이 썩 좋지가 않아 색종이에서 이런 건 애물단지거든 버리기 아까 왜냐면 이만큼 많이 남았으니까 그럼 어떻게 색종이 거기에다 다시 넣어 그럼 쓸데없이 계속 있단 말이야 그럼 또 끄네 그럼 어차피 쓸 것도 아니야 새 거를 또 잘라 그러니까 얘는 계속 넣었다 뺐다 넣었다 뺐다 계속 있다가 나중에 그냥 이사 가거나 할 때 버려진단 말이야 그거를 쓴 거 같아서 기분이 썩 좋지가 않아 그걸 심지어 그걸로 만들었을 수도 있어 근데 아닐 수도 있어 자 여기까지만 하겠습니다
220,yd9WXAFaaNs,반차맨의 반차 사유,이 반 차면 한참인 이라고 할게요 판 참 한테 1 잔뜩 시킬려고 아침에 부장님 쓴 나가지고 막 루랄라 1대 1 반 참여 및 끼워 느꼈다 오늘 너무 개 줘야지 해서 신나서 했는데 부장님 오늘 저는 지금 참외 방송을 봐야 되기 때문에 반찬 쓰겠습니다 그러면 부장님이 개불은 1 알게 어사 심으로 그러니까 여러분들이 반찬 했으면 누군가가 굉장히 시무룩해 진다는 것 만큼은 알아 주십사 하는 말씀 말씀을 드리는 겁니다 아셨죠 편자 쓰겠습니다
221,JmAzz-HFZWs,양심어디냉장고,브라운 물인데 가 얼굴이야 지금 바라보도록 봐봐 너 지금 나 범칙금 내 표가 안심 냉장고 타야 된다고 지독한 아 아 학생으로 앞에 어찌 베리 머치 치킨을 시켜 놓았는데 치는 7월 쫀쫀 오세요
222,vhqBcHTq3Mc,보쌈 스토리,이 거야 뭐 영 아니었어요 어휴 보르 에 거짓말입니다 와 사정 너무 조그만 사방 같이 하도록 알게 질서 말할 거야 신파치 맛있어도 할 때 그렇게 몇 개야 가서 때야 4개 더 보기 딴 털어 감나무 나더러 1 * 1 걸어간 에러가 썰어 써볼까 면접후 잠들었어 앰버 그럴 수 있지 뭐 차부터 50 내가 나같이 스타들도 없는 도예 강화도 있어서 빗소리 받잖아요 찾아올 소리 아 이거 뭐야 도 3 소리 요걸 좀 아 이거 아래 땋아 예 이걸 가르쳐 줬어 사람들이 lh 아니면 괜찮았지 이 아싸 or 왜 헤아릴수 몇장 아 좋아 아 나중에 불다 보호 아아 남 거야 이게 음식 나랑 닮아
223,umHBT9bxHAo,누가 보기 전에 얼른 내려와,여기로 올라갈까 오늘 올라가 그렇게 되는 안 되는 짓 을 마크가 있구나 다 아 1 p2p 야 이 let i [음악] 마디풀 서머스 바뀌어야 돼요 어때요 [박수] 아 저는 머리만 살짝 깊었는데 아
224,y_tSupwX4Pk,와 싸다!,"어는 양이 매우 들어가는 경우에는 산지가 게 대폭락 하는데요 키로에 3000원이 되던 적도 있습니다 여름의 태풍 까지 와 바닥 바닥을 다 뒤집어 줘 가지고 요 아래 싸움 번 올려줘서 수량이 더 드러났습니다 근데 실제로 소비자층이 할 때는 비싼 가격에 거래 됩니다 개의 브랜드 이미지로 비싼 가격이 내려 고정 되서 그 정도 가격에 돼야지 팔리기 때문에 너무 쌀 면은 어 옮겨갈 비싸지 왜 그러지 이런 느낌이 되나봐 그런거 있죠 확실히 마약의 여러분들 생각해봐요 찾아 입어 5,000원 어 근데 놀랍게도 그 해풍에 와가지고 막 팝 바닥을 막타 뒤 집에서 밥 산을 엄청나게 잡혔어 근데 5천원 이라고나 뻑 간 4g 근데 200만원 입니다 아 그 때에 비로소 와싸다 그래서 사실 와싸다 5개 주세요 일이지 근데 5천원 이름은 아"
225,mn-MPmYtG1U,꽉 묶인 비닐봉지 푸는 법,이거 꽉 묶인 비닐봉지 푸는 법 알려드릴게요 돌려 끝에 그렇게 딱해 지거든요 숨이 면제 2 및 없어 이 뿐이야 올려 8 8 이면 이게 깜짝 되죠 조수호 입니더 음 둡니다 근데 앉아 있을 때 단 대면하는 기자 확실히 졸리니까 태연이
226,fIkeeaCtduc,심착맨,관으로 만들까 아 관수로 없어 [음악] 고침 창 명의 되는데 아 아따 봤죠 [음악]
227,kONle5u3cDw,저 보세요,카페 한번 약사 벌써 보이고 양 한경대 가독성이 짜 좀 해봐서 어 어 아니 잘해야 스파 오는게 죄악 그러지 일단 버려도 갑니다 아니 수 없고 미치겠다고 진짜 뭔데 내가 & h 타미 접으세요 예 와 있어요 예 아 으 아 아 악 아 미치는 육수 놈이 신의 아 합니다 그래도 달 보라고 한다면 이걸 뭐 어종 수 i 이상한 사람이 있어 팀의 이상한 사람이 있어요
228,NnBiTBRrLv0,간단한 운동,집에서 요즘 하는 거 간단한 거 하나 알려드릴게요 그냥 밟아 뛰기 한번 해보세요 네 다섯 여섯 일곱 여덟 좋다 좋다 좋다 어이구 어쭈구리 물이 오 놀면서 이거는 고난도인데 같이 돌아 어 좋아 [음악] 좋아
229,6wa0LPZtMfE,심술님,박정민 배우님이라고 할까 왜 사람들이 왜 배우에만 왜 님을 붙이냐에 어색하게 근데 작가님 배우님 뭐 다 그렇게 하는 거 아니야 지갑에다 원래 님 부츠야 선생님 뭐 이렇게 근데 그 어색해 하는 거야 차돌짬뽕 님
230,Xy0AdGuqLRY,리액션 한번 해!,이성친구 만드는게 말 제일 빨리 는데 이 화면을 가려 가르쳐줘 가지고 일단은 싸워 싸울 따 오거든요 싸울 때 엄청 는데요 탁 자 가봐야 돼 얘기 한번 해줘야 대처 담합 시작하십시오 아 빠 안들었어요 까미 아예 뭐 한 번 해 드립시다 웹페이지 있잖아 아 해가 됩니다
231,sZawGhVSeRU,아가야...,아 아뇨 로 어른이 되면 속으로 울어야 많이 올려 봐야 베이비 라는 등
232,B5H_93KibVE,숙맥,저의 심정 아까처럼 해야 수명 되냐면 네 여자를 만나는게 됐습니다 그러니까 대학교 로 갔어요 표는 남자 드라곤 않나요 또 부담돼 얘기하는 것도 에너지 어서 뭐 그렇죠 이제 초 별과 절이라는 여자의 두며 붙여준 거야 으하하 옹 전략인데 군대 갔다와서 앱 팀이 되기 말이야 이제 너무 부담되는 거야 그래서 너무 쑥스럽고 어땠냐 학교다 가끔 다시 주 별로 안 쳤어 목가 따라와 줘서 이 정도로 쭉 내렸어 근데 개방 뻔 해 줬어
233,HEJi7BnBrh8,택배사기,인생은 실전이다 좋은 경험 했다고 생각하세요 주신 돈은 좋은데 쓰겠습니다 냠냠 그럴거 은 농담 만화책은 제품 지지용 입니다 회장 쓰레기가 많아서 최소 이마 쌀 아 이거구나 내고 10 9 이제 우리 살아가는 사람들도 느껴지는게 이 만큼의 다 넣었어 신문지를 잠든 넣어가지고
234,20iGV0LHP50,아들천재 불쇼,이제 파프리카를 굽는 걸 봤거든요 이렇게 할 필요가 없어 그냥 올려놔 이렇게 아 그렇담 으 아 이게 더 빨라 같구요 아 그쵸 이렇게 왜 없어 향기 시킬려고 2 졸 갑절 아 좀 5 나 무조건 얼굴부터 않아 오줌 싸는 거 아냐 오늘 밤에 오줌 아 싼다 아 5 선율이 하고 자야겠다 우선 우리한테 뒤집어 씌우기 되야 되지 내가 쓰고
235,X7SkwcXVtGs,나쁜 말,몸이 안좋아 가지고 방송이 짧게 끝나고 지금 침 선실이 어마어마합니다 여러분들 힘들 힘들 거라고 알고 있어요 근데 이럴수록 더 뭉쳐야 되고 덕에 해야 되는 겁니다 아셨죠 또 우리 회원님들 길이 또 나쁜 말 그런거 하지 않고 좋은 말만 하기 나쁜 말은 방 장만하는 데 나쁜 말은 저만 하는거예요 여러분들은 한 만든 내가 왜 나쁜 말을 한 줄 알아요 외부의 위기가 있으면 내부적으로 뭉칠 수밖에 없어 내가 나쁜 말을 하면 딸을 욕할 지언정 여러분들 끼리는 사이가 돈독해 잖아요 그렇잖아요 내가 누가봐도 막대가 리플레이를 했어 하나가 되잖아요 내부적으로 단 결이 될 수밖에 없다는 거 여러분들 만 서로 화기애애하게 사이좋게 지내 못했어요 단 그거면 됐어 나 혼자 나쁜 만하면 됐어요 알았죠
236,yLyUbUWPzjM,커신어 전문가,돌아가는 길이 깨져 있어 이계로 계속 직진 해야되는 뭔가 꼭 초커 씬이다 어 지금 거 아냐 2a 새끼야 나 한테 터질 내야 벧후 덕 폐 벌여 첫 퍼팅을 몰락 마 먀 형이 햄 해보자 터져 앞 와야 되고 있다 아 이건가 뭐 너희 너희 이 부러움 써야 아 뭔데 용 만찬 뜬거 쭉 차나
237,spDsK2BPI4c,이해가 되는 미친놈,케찹 마요네즈 1 오쿤 가자 집에 쓴다 얼이 꼴이 아닌가 계속 부어 있군요 계속 오리 콜리 아니죠 그러니까 잔뜩 가져와서 그 현장에서 머금은 상관없어 케찹을 난 원래 좀 짜게 먹어 미친놈이 아내가 예를 들어 나는 이거 하나에 캐 참 하나를 뿌려 이거 1 그래서 한 20개를 먹어 괜찮아 이제 그것을 가져 가면 좀 그렇죠 요 미치는 매긴 한데 이해가 되는 미친 놈이란 거지 여기 하나의 하나 찍어서 먹어야 알고 또 원색적인 비난을 합니까 욱일 라고 하면 웃게 나머지 실제로 돼야 하는 사람의 벌써 들러 본 거죠
238,A8uNP6RYEJk,아저씨 셀카,기본적으로 쭉 약간 이 털 a 이게 슬퍼 기기 안에 스푼에 나도나도 슬퍼지네 아 7c 들 사이크 7 엄 찍어 때 으 아저씨들 쓰니까 찍을 때 표정 아저씨들 셀카 찍으면 표정 이래 왜 이 표정을 지은 집에서 아저씨가 되면 아
239,yxr5eSOPsQI,배도라지 엔딩곡,하나 둘 셋 넷 다섯 도라지도 도라지 배우 라 김치를 잡초네 배도 다시 [음악] 말해요 자 하나 둘 셋 브라질 도라지 배드락지 파이팅 야 야 야 야 감사합니다
240,SeZzw9hOff4,오징어 다리 연기해주세요,짬뽕 공부해서 즐겁게 수양 하단 오징어가 침착 내 님이 빨래 으깨서 아까 아닌 오징어다리 양기 해주세요 아 자꾸 d 0 d 를 시켜 줘 알았어요 그리고 한 번 할 테니까 잘 보소 이상입니다
241,6p6HJ0TD5Ws,헤헤헤,그런데 유빈 님이 세상에 영웅이라면 누굴 꽂겠어 영웅 말입니까 이거 갑작스러운 질문이라 세상은 없어 그런이 세상에서 영웅이 한 사람도 없을 리가 있겠어 유빈 님도 많은 사람들을 보아 오셨을 것이요 그 중에서도 영웅의 자질이 느껴지는 사람이 없으셨소 답정너죠 조조 아닙니까 [웃음] 그리 생각하오 나도 그렇게 생각하오
242,Hdy-_a5qUKk,특급억울,국민 여러분은 마피아로 생각되는 사람을 지목해 주시기 바랍니다 하나 둘 셋 아니라니까 마지막 발언해 주세요 아니라고 몇 번을 얘기해 야 아니라고 요 [박수] 하나 둘 셋 야 다들 고개를 좀 해 주시고요 눈을 뜨시고요 자 간밤에 김기열 님이 사망하셨고요 게임은 끝나셨습니다
243,gdFqSJ5ddH4,미필 빅스비,저 어 4 xb 여기 있어요 이름이 뭐예요 기억하세요 xb 어군 필히 인가요 정보를 검색해 봤어요 군대 나왔냐고 요 정보를 검색해 봤어요 몰은 좋아하는 신검 받아서 입학에서 찾아갔어요 몇 살이에요 사랑을 날이 더 많이 나올까 분명 해요 그러면 다녀와야 겠네요 인터넷에서 찾아 봤어요 질투 치가 대답하기 힘든 것은 피하고
244,QfCpffpPuC4,트위스터,자 웬 썬 조세 무좀 이건 제가 만든 더욱 좋음 을 만들어 줍니다 다음에 한번 읽어봐 넣어야 아아 8조원 엔더의 눈 어제 어 엄마 봐서 아마 맨손 하라 제 아 아 아 알았어요 으 왼 발 좀 씻고 o 따놓은 사업 말하세요 물론 아마 아까 왜 나의 파란색 왜 법한데 그리고 등쪽 타입 퍼센트 가졌고 아 뭐 어 위에 문제 움직이는데 재밌어서 재밌어서 일어났을 때 지급됩니다 그게 다 명암은 다른 변할 수 있어 아 지껄인 경험했습니다
245,Fzsd6NPQ7dM,몸으로 말해요: 월클편,그런대 땋아 어 어 난 또 학생도 그러나 타 아님 뭐가 나아 떠나게 돼 떨어져서 뭐가 원수를 바랍니다 아 아 아 5 넣어도 바지 합격해서 아 아 홍수 등으로 하실 바로 모아 아저씨이 줘 아 아 아 아 아 2 더 당당하게 여러 분야와 뭐야 너가 뭐 물이 빨리 넣었더니 보드란 아아 떠나 또 동물원 따로 더 이상 느끼는거 하다 아 에
246,ogu1xql3w-A,몽쉘통통의 고양이,그 어 그 있잖아 몽쉘통통 에 고양이가 있잖아 9 아무튼 내가 못 보면 없는거 실외 된거 고양이 아닌데 뭐 그 있잖아 그 아무 보면은 안 보면은 없는거 그것만 아라한 봉 없는거 맛을 기억해 아까 게 슈뢰딩거 야 마조 같은가 뭐가 중요해 몽쉘통통 이라고 하던 슈뢰딩거 라도 알아 들었잖아 알아 들은 거 아니야 딱 듣자마자 알았지 몽쉘통통 의 고향 했을 때
247,mzgtgLfQedI,몸으로 말해요: 청불편,어 5 치 악 5 [웃음] 영어 외국어 뭐 이용하고 아앙 뭐 리뷰 깨닫다 하나 재발할 가능성이 와 봤는데 었어 아주 oo-oooo-oooo [박수] 나 이거 봐 r 야차 9 한데 지금 뭐 없어서 짤 율법 하하 잡았다 아래로 무슨 서버 점검 와하하 뭐라는 거야 체제 자리엔 아아아 br 아 퍼 와서 너 해봐 뭐 꼭 좀 더 요러고 하아아 따져봐야 아이템 5 아 예 아
248,P2KxDW2DBlw,급할 땐,예 작가님은 말씀을 못 하십니다 여기 마이크가 하나밖에 없어요 아니 급할 때 이렇게 얘기하면 돼요 그
249,Ww-vQDfnBOY,물장난,1 올라오세요 꼭대기로 여기 온천이 있어요 이것은 허 가야돼 바이트로 와 어 형 먼저 들어가 봐요 와현 칠 수 있어 아 컴 4 잠깐만 다 벗 거야 되 어 이쪽 보여요 예 잠깐만 잠깐만 짜도 벗어도 벗어도 아울 넣으실 다리고 아주 담도 못보게 했는지 등을 돌렸어요 야 야 왜 내가 어때서 야 아 오팔 적들에 폴트 띈다 1 그 이제 여 어 으 아 뜻이 1 아토 같은거 아프리카 파 여분이 예 굳이 옷을 입을 필요가 없을 거 같단 생각이 들거든 풀밭에서 이렇게 뛰면 기분 되게 좋아하나 봐 딱 끝나 처음 뻐 팔아 낮아 가 나 나 아아 해야죠
